experiment,start_time,dataset,fold,test_accuracy,test_accuracy_dt,test_accuracy_dt_pruned,test_accuracy_cm,data_dir,temperature,layer_type,aggregation_mode,nonlinearity,evaluation_nonlinearity,concept_embedding_size,concept_temperature,a,dropout,use_batch_norm,hidden_units,state_size,num_layers,skip_connection,bounding_parameter,batch_size,device,train_decision_tree,max_leaf_nodes,learning_rate,max_epochs,num_cv,entropy_loss_scaling,early_stopping,loss_mode,num_recurrent_iterations,teacher_max_epochs,train_concept_model,student_layer_type,student_aggregation_mode,concept_memory_disjunctions
Student Teacher Training Stone Age to bronze_age on deep-concept-reasoner,03_04_25_04_06,HexagonalGameOfLife,9,0.8125,,,0.359375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,deep-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,0,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,1,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,2,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,3,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,4,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,5,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,6,0.9950000047683716,,,0.7260000109672546,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,7,0.9950000047683716,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,8,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Simple_Saturation,9,1.0,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,0,1.0,,,0.9649999737739563,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,1,1.0,,,0.9860000014305115,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,2,1.0,,,0.9860000014305115,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,3,1.0,,,0.9520000219345093,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,4,1.0,,,0.972000002861023,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,5,0.9980000257492065,,,0.9890000224113464,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,6,0.9890000224113464,,,0.9909999966621399,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,7,1.0,,,0.9089999794960022,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,8,1.0,,,0.9909999966621399,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Infection,9,1.0,,,0.9610000252723694,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,6,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,0,1.0,,,0.984000027179718,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,1,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,2,0.9950000047683716,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,3,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,4,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,5,0.7360000014305115,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,6,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,7,1.0,,,0.5,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,8,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Saturation,9,1.0,,,0.9950000047683716,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,3,1,True,10,1,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,0,1.0,,,0.4285714328289032,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,1,0.9571428298950195,,,0.44285714626312256,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,2,0.9714285731315613,,,0.7571428418159485,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,3,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,4,0.9857142567634583,,,0.9857142567634583,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,5,0.9857142567634583,,,0.9857142567634583,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,6,1.0,,,0.9571428298950195,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,7,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,8,0.9285714030265808,,,0.7714285850524902,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,BA_shapes,9,0.9857142567634583,,,0.9857142567634583,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,0,1.0,,,0.9772727489471436,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,1,1.0,,,0.7931034564971924,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,2,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,3,1.0,,,0.5862069129943848,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,4,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,5,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,6,1.0,,,0.9655172228813171,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,7,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,8,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Cycle,9,1.0,,,1.0,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,0,0.9838709831237793,,,0.9838709831237793,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,1,0.934959352016449,,,0.9105691313743591,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,2,0.9593495726585388,,,0.9593495726585388,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,3,0.9674796462059021,,,0.9674796462059021,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,4,1.0,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,5,1.0,,,0.4146341383457184,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,6,0.9918699264526367,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,7,0.9837398529052734,,,0.9837398529052734,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,8,1.0,,,0.9918699264526367,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,Tree_Grid,9,0.9756097793579102,,,0.4146341383457184,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,5,5,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,0,0.78125,,,0.78125,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,1,0.796875,,,0.796875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,2,0.59375,,,0.59375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,3,0.734375,,,0.734375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,4,0.6875,,,0.6875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,5,0.625,,,0.625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,6,0.71875,,,0.71875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,7,0.59375,,,0.59375,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,8,0.953125,,,0.953125,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,GameOfLife,9,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,HexagonalGameOfLife,0,0.890625,,,0.890625,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
Student Teacher Training Stone Age to bronze_age on memory-based-concept-reasoner,03_04_25_13_29,HexagonalGameOfLife,1,0.875,,,0.875,downloads,1.0,mlp,stone_age,gumbel_softmax,differentiable_argmax,256,0.5,10.0,0.0,True,16,2,1,True,10,128,cpu,False,100,0.01,1500,10,0.0,True,cross_entropy,1,30,True,memory-based-concept-reasoner,bronze_age,4
